"Supplementary Table 4.1 Phenotype data formatted for calculating ANOVA, MLM, and REML",,,,,,,,,,,,,,,,,,,,,,,
Subpopulation,Plate ID,Well,Plate row,Plate column,Genotype,Experiment Replicate,Experiment,Au,Cube Root Au,Anthesis date,Induction date,Harvest date,Grind date,Phadebas Date,Anthesis-Induction,Anthesis-Harvest,Harvest-Grind,Grind-Phadebas,Rht-B1,Rht-D1,Rht Genotype,,
HT080125LU,P00045,D05,D,5,P11,C2,C,0.163,0.546255557,4/3/2021,4/28/2021,6/3/2021,9/13/2022,11/21/2022,25,61,467,69,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00041,H01,H,1,P2,T2,T,0.164,0.547370367,3/25/2021,4/23/2021,6/3/2021,9/27/2022,10/18/2022,29,70,481,21,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00033,B10,B,10,21,T3,T,0.164,0.547370367,4/11/2021,5/2/2021,6/9/2021,7/19/2022,8/16/2022,21,59,405,28,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00038,G05,G,5,25,C1,C,0.164,0.547370367,4/27/2021,5/20/2021,6/22/2021,7/21/2022,8/30/2022,23,56,394,40,Rht-B1a,Het,semi-dwarf D,,
HT080125LU,P00050,B05,B,5,26,T1,T,0.164,0.547370367,4/7/2021,5/3/2021,6/9/2021,9/27/2022,11/21/2022,26,63,475,55,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00043,B04,B,4,38,C3,C,0.164,0.547370367,4/16/2021,5/3/2021,6/7/2021,8/17/2022,10/18/2022,17,52,436,62,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00045,H05,H,5,P11,C2,C,0.164,0.547370367,4/3/2021,4/28/2021,6/3/2021,9/13/2022,11/21/2022,25,61,467,69,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00047,A11,A,11,48,C1,C,0.164,0.547370367,4/5/2021,4/30/2021,6/4/2021,9/6/2022,11/21/2022,25,60,459,76,NA,NA,NA,,
HT080125LU,P00043,A05,A,5,40,T2,T,0.164,0.547370367,5/14/2021,5/29/2021,7/5/2021,7/26/2022,10/18/2022,15,52,386,84,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00029,H05,H,5,P11,T2,T,0.165,0.548480655,4/23/2021,5/16/2021,6/22/2021,7/18/2022,8/2/2022,23,60,391,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00035,H02,H,2,P2,T2,T,0.165,0.548480655,4/3/2021,4/29/2021,6/7/2021,7/22/2022,8/16/2022,26,65,410,25,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00045,D01,D,1,P2,C2,C,0.165,0.548480655,3/26/2021,4/20/2021,6/2/2021,10/12/2022,11/21/2022,25,68,497,40,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00048,A07,A,7,33,T1,T,0.165,0.548480655,3/24/2021,4/16/2021,6/2/2021,9/15/2022,11/21/2022,23,70,470,67,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00049,G08,G,8,7,C1,C,0.165,0.548480655,3/31/2021,4/26/2021,6/3/2021,9/13/2022,11/21/2022,26,64,467,69,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00045,G12,G,12,25,C2,C,0.165,0.548480655,4/23/2021,5/14/2021,6/17/2021,9/9/2022,11/21/2022,21,55,449,73,Rht-B1a,Het,semi-dwarf D,,
HT080125LU,P00045,F08,F,8,26,C3,C,0.165,0.548480655,4/7/2021,5/2/2021,6/4/2021,9/6/2022,11/21/2022,25,58,459,76,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00047,H06,H,6,P11,T3,T,0.165,0.548480655,4/7/2021,5/3/2021,6/9/2021,8/29/2022,11/21/2022,26,63,446,84,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00043,D01,D,1,42,T1,T,0.165,0.548480655,4/23/2021,5/13/2021,6/17/2021,7/15/2022,10/18/2022,20,55,393,95,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00052,C08,C,8,27,T1,T,0.165,0.548480655,3/31/2021,4/23/2021,6/3/2021,9/20/2022,12/29/2022,23,64,474,100,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00046,H03,H,3,P11,C1,C,0.165,0.548480655,NA,NA,NA,NA,11/21/2022,NA,NA,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00030,B11,B,11,44,T3,T,0.166,0.549586466,5/7/2021,5/21/2021,6/30/2021,7/18/2022,8/2/2022,14,54,383,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00030,E04,E,4,44,C2,C,0.166,0.549586466,4/26/2021,5/21/2021,6/24/2021,7/18/2022,8/2/2022,25,59,389,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00049,H05,H,5,34,C1,C,0.166,0.549586466,4/5/2021,4/26/2021,6/3/2021,10/31/2022,11/21/2022,21,59,515,21,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00038,D04,D,4,P11,T2,T,0.166,0.549586466,4/4/2021,5/1/2021,6/7/2021,8/4/2022,8/30/2022,27,64,423,26,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00043,D08,D,8,P11,C1,C,0.166,0.549586466,4/7/2021,5/2/2021,6/4/2021,9/12/2022,10/18/2022,25,58,465,36,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00049,F04,F,4,19,C2,C,0.166,0.549586466,3/29/2021,4/22/2021,6/3/2021,9/13/2022,11/21/2022,24,66,467,69,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00030,A04,A,4,44,C2,C,0.167,0.550687845,4/26/2021,5/21/2021,6/24/2021,7/18/2022,8/2/2022,25,59,389,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00049,E08,E,8,35,C1,C,0.167,0.550687845,3/29/2021,4/22/2021,6/3/2021,10/31/2022,11/21/2022,24,66,515,21,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00035,D02,D,2,P2,T2,T,0.167,0.550687845,4/3/2021,4/29/2021,6/7/2021,7/22/2022,8/16/2022,26,65,410,25,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00035,G03,G,3,38,C1,C,0.167,0.550687845,4/18/2021,5/4/2021,6/7/2021,7/22/2022,8/16/2022,16,50,410,25,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00038,B07,B,7,38,C2,C,0.167,0.550687845,4/9/2021,5/4/2021,6/7/2021,7/22/2022,8/30/2022,25,59,410,39,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00037,F10,F,10,21,T1,T,0.167,0.550687845,4/15/2021,5/5/2021,6/14/2021,7/15/2022,8/30/2022,20,60,396,46,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00037,E01,E,1,21,T1,T,0.167,0.550687845,4/15/2021,5/5/2021,6/14/2021,7/15/2022,8/30/2022,20,60,396,46,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00042,D07,D,7,P11,T3,T,0.167,0.550687845,4/12/2021,5/10/2021,6/17/2021,8/22/2022,10/18/2022,28,66,431,57,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00049,H02,H,2,33,C2,C,0.167,0.550687845,3/26/2021,4/16/2021,6/2/2021,9/16/2022,11/21/2022,21,68,471,66,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00046,A11,A,11,5,T2,T,0.167,0.550687845,4/4/2021,4/28/2021,6/7/2021,9/12/2022,11/21/2022,24,64,462,70,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00045,A09,A,9,47,C1,C,0.167,0.550687845,4/12/2021,5/7/2021,6/9/2021,9/8/2022,11/21/2022,25,58,456,74,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00045,E11,E,11,21,C1,C,0.167,0.550687845,4/11/2021,5/4/2021,6/7/2021,9/8/2022,11/21/2022,23,57,458,74,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00045,G01,G,1,3,C2,C,0.167,0.550687845,4/5/2021,4/29/2021,6/4/2021,9/8/2022,11/21/2022,24,60,461,74,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00031,F06,F,6,4,C1,C,0.167,0.550687845,4/26/2021,5/14/2021,6/17/2021,NA,8/2/2022,18,52,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00032,H03,H,3,P2,T3,T,0.168,0.551784835,3/29/2021,4/26/2021,6/4/2021,8/3/2022,8/16/2022,28,67,425,13,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00050,A02,A,2,7,T1,T,0.168,0.551784835,3/30/2021,4/23/2021,6/3/2021,10/31/2022,11/21/2022,24,65,515,21,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00051,C05,C,5,7,C2,C,0.168,0.551784835,3/31/2021,4/26/2021,6/3/2021,10/12/2022,11/21/2022,26,64,496,40,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00048,G04,G,4,31,C3,C,0.168,0.551784835,3/27/2021,4/19/2021,6/2/2021,9/15/2022,11/21/2022,23,67,470,67,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00041,H07,H,7,P11,C2,C,0.169,0.552877481,4/6/2021,5/2/2021,6/4/2021,9/6/2022,10/18/2022,26,59,459,42,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00050,F08,F,8,26,T1,T,0.169,0.552877481,4/7/2021,5/3/2021,6/9/2021,9/27/2022,11/21/2022,26,63,475,55,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00043,E08,E,8,38,C3,C,0.169,0.552877481,4/16/2021,5/3/2021,6/7/2021,8/17/2022,10/18/2022,17,52,436,62,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00049,C05,C,5,7,C1,C,0.169,0.552877481,3/31/2021,4/26/2021,6/3/2021,9/13/2022,11/21/2022,26,64,467,69,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00045,B03,B,3,25,C2,C,0.169,0.552877481,4/23/2021,5/14/2021,6/17/2021,9/9/2022,11/21/2022,21,55,449,73,Rht-B1a,Het,semi-dwarf D,,
HT080125LU,P00045,B10,B,10,3,C2,C,0.169,0.552877481,4/5/2021,4/29/2021,6/4/2021,9/8/2022,11/21/2022,24,60,461,74,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00047,D07,D,7,P11,T3,T,0.169,0.552877481,4/7/2021,5/3/2021,6/9/2021,8/29/2022,11/21/2022,26,63,446,84,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00047,H05,H,5,P11,T3,T,0.169,0.552877481,4/7/2021,5/3/2021,6/9/2021,8/29/2022,11/21/2022,26,63,446,84,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00036,H01,H,1,P11,C2,C,0.169,0.552877481,4/20/2021,5/11/2021,6/14/2021,NA,8/30/2022,21,55,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00049,H08,H,8,34,C1,C,0.17,0.553965826,4/5/2021,4/26/2021,6/3/2021,10/31/2022,11/21/2022,21,59,515,21,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00035,C03,C,3,38,C1,C,0.17,0.553965826,4/18/2021,5/4/2021,6/7/2021,7/22/2022,8/16/2022,16,50,410,25,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00034,C06,C,6,44,T2,T,0.17,0.553965826,5/3/2021,5/18/2021,6/25/2021,7/21/2022,8/16/2022,15,53,391,26,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00041,D07,D,7,P11,C2,C,0.17,0.553965826,4/6/2021,5/2/2021,6/4/2021,9/6/2022,10/18/2022,26,59,459,42,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00047,H08,H,8,P11,T3,T,0.17,0.553965826,4/7/2021,5/3/2021,6/9/2021,8/29/2022,11/21/2022,26,63,446,84,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00043,H01,H,1,42,T1,T,0.17,0.553965826,4/23/2021,5/13/2021,6/17/2021,7/15/2022,10/18/2022,20,55,393,95,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00030,H07,H,7,P11,C3,C,0.17,0.553965826,4/20/2021,5/13/2021,6/14/2021,NA,8/2/2022,23,55,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00030,F11,F,11,44,T3,T,0.171,0.55504991,5/7/2021,5/21/2021,6/30/2021,7/18/2022,8/2/2022,14,54,383,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00038,C04,C,4,25,C1,C,0.171,0.55504991,4/27/2021,5/20/2021,6/22/2021,7/21/2022,8/30/2022,23,56,394,40,Rht-B1a,Het,semi-dwarf D,,
HT080125LU,P00041,E10,E,10,35,T1,T,0.171,0.55504991,3/31/2021,4/27/2021,6/4/2021,9/8/2022,10/18/2022,27,65,461,40,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00050,G08,G,8,33,T2,T,0.171,0.55504991,3/23/2021,4/16/2021,6/2/2021,9/27/2022,11/21/2022,24,71,482,55,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00046,A12,A,12,5,T2,T,0.171,0.55504991,4/4/2021,4/28/2021,6/7/2021,9/12/2022,11/21/2022,24,64,462,70,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00043,A02,A,2,40,T2,T,0.171,0.55504991,5/14/2021,5/29/2021,7/5/2021,7/26/2022,10/18/2022,15,52,386,84,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00052,G08,G,8,27,T1,T,0.171,0.55504991,3/31/2021,4/23/2021,6/3/2021,9/20/2022,12/29/2022,23,64,474,100,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00032,H05,H,5,P11,C3,C,0.172,0.556129777,4/6/2021,5/4/2021,6/7/2021,8/5/2022,8/16/2022,28,62,424,11,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00035,C04,C,4,26,C1,C,0.172,0.556129777,4/7/2021,5/2/2021,6/4/2021,7/22/2022,8/16/2022,25,58,413,25,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00035,C06,C,6,26,C1,C,0.172,0.556129777,4/7/2021,5/2/2021,6/4/2021,7/22/2022,8/16/2022,25,58,413,25,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00034,G11,G,11,11,T3,T,0.172,0.556129777,5/2/2021,5/19/2021,6/25/2021,7/21/2022,8/16/2022,17,54,391,26,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00037,A01,A,1,21,T1,T,0.172,0.556129777,4/15/2021,5/5/2021,6/14/2021,7/15/2022,8/30/2022,20,60,396,46,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00050,G12,G,12,33,T2,T,0.172,0.556129777,3/23/2021,4/16/2021,6/2/2021,9/27/2022,11/21/2022,24,71,482,55,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00050,F11,F,11,34,T1,T,0.172,0.556129777,3/31/2021,4/22/2021,6/3/2021,9/20/2022,11/21/2022,22,64,474,62,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00046,A07,A,7,29,C2,C,0.172,0.556129777,4/9/2021,5/2/2021,6/4/2021,9/12/2022,11/21/2022,23,56,465,70,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00045,C10,C,10,28,C2,C,0.172,0.556129777,4/9/2021,5/2/2021,6/7/2021,9/9/2022,11/21/2022,23,59,459,73,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00052,C05,C,5,27,T1,T,0.172,0.556129777,3/31/2021,4/23/2021,6/3/2021,9/20/2022,12/29/2022,23,64,474,100,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00052,G05,G,5,27,T1,T,0.172,0.556129777,3/31/2021,4/23/2021,6/3/2021,9/20/2022,12/29/2022,23,64,474,100,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00032,H04,H,4,P2,T3,T,0.173,0.557205466,3/29/2021,4/26/2021,6/4/2021,8/3/2022,8/16/2022,28,67,425,13,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00030,A03,A,3,44,T3,T,0.173,0.557205466,5/7/2021,5/21/2021,6/30/2021,7/18/2022,8/2/2022,14,54,383,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00029,B02,B,2,25,C3,C,0.173,0.557205466,4/28/2021,5/17/2021,6/17/2021,7/13/2022,8/2/2022,19,50,391,20,Rht-B1a,Het,semi-dwarf D,,
HT080125LU,P00034,C11,C,11,11,T3,T,0.173,0.557205466,5/2/2021,5/19/2021,6/25/2021,7/21/2022,8/16/2022,17,54,391,26,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00053,G07,G,7,12,C1,C,0.173,0.557205466,3/28/2021,4/26/2021,6/3/2021,11/7/2022,12/29/2022,29,67,522,52,NA,Rht-D1b,NA,,
HT080125LU,P00049,C03,C,3,35,C2,C,0.173,0.557205466,3/31/2021,4/22/2021,6/3/2021,9/20/2022,11/21/2022,22,64,474,62,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00049,F11,F,11,35,C2,C,0.173,0.557205466,3/31/2021,4/22/2021,6/3/2021,9/20/2022,11/21/2022,22,64,474,62,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00049,C12,C,12,19,C2,C,0.173,0.557205466,3/29/2021,4/22/2021,6/3/2021,9/13/2022,11/21/2022,24,66,467,69,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00035,G05,G,5,26,C1,C,0.174,0.558277017,4/7/2021,5/2/2021,6/4/2021,7/22/2022,8/16/2022,25,58,413,25,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00038,D01,D,1,P11,T2,T,0.174,0.558277017,4/4/2021,5/1/2021,6/7/2021,8/4/2022,8/30/2022,27,64,423,26,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00035,D08,D,8,P11,T2,T,0.174,0.558277017,4/12/2021,5/4/2021,6/14/2021,7/20/2022,8/16/2022,22,63,401,27,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00042,F11,F,11,41,C3,C,0.174,0.558277017,4/8/2021,4/30/2021,6/4/2021,8/22/2022,10/18/2022,22,57,444,57,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00043,E09,E,9,40,T2,T,0.174,0.558277017,5/14/2021,5/29/2021,7/5/2021,7/26/2022,10/18/2022,15,52,386,84,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00031,E06,E,6,15,T3,T,0.174,0.558277017,4/4/2021,5/4/2021,6/14/2021,NA,8/2/2022,30,71,NA,NA,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00036,D01,D,1,P11,C2,C,0.174,0.558277017,4/20/2021,5/11/2021,6/14/2021,NA,8/30/2022,21,55,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00030,G08,G,8,38,T1,T,0.175,0.559344471,4/16/2021,5/2/2021,6/9/2021,7/18/2022,8/2/2022,16,54,404,15,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00030,G09,G,9,38,T1,T,0.175,0.559344471,4/16/2021,5/2/2021,6/9/2021,7/18/2022,8/2/2022,16,54,404,15,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00029,G11,G,11,25,C3,C,0.175,0.559344471,4/28/2021,5/17/2021,6/17/2021,7/13/2022,8/2/2022,19,50,391,20,Rht-B1a,Het,semi-dwarf D,,
HT080125LU,P00035,G04,G,4,26,C1,C,0.175,0.559344471,4/7/2021,5/2/2021,6/4/2021,7/22/2022,8/16/2022,25,58,413,25,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00039,F04,F,4,11,C1,C,0.175,0.559344471,5/1/2021,5/19/2021,6/22/2021,7/15/2022,8/30/2022,18,52,388,46,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00050,A09,A,9,27,T3,T,0.175,0.559344471,3/26/2021,4/18/2021,6/3/2021,9/27/2022,11/21/2022,23,69,481,55,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00044,C02,C,2,19,C3,C,0.175,0.559344471,3/28/2021,4/21/2021,6/3/2021,9/13/2022,11/21/2022,24,67,467,69,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00045,B05,B,5,7,T2,T,0.175,0.559344471,4/1/2021,4/27/2021,6/4/2021,9/8/2022,11/21/2022,26,64,461,74,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00045,B06,B,6,26,C3,C,0.175,0.559344471,4/7/2021,5/2/2021,6/4/2021,9/6/2022,11/21/2022,25,58,459,76,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00047,A08,A,8,16,C3,C,0.175,0.559344471,4/19/2021,5/7/2021,6/9/2021,8/29/2022,11/21/2022,18,51,446,84,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00038,H05,H,5,P2,T1,T,0.175,0.559344471,4/4/2021,4/30/2021,6/7/2021,NA,8/30/2022,26,64,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00035,C05,C,5,26,C1,C,0.176,0.560407866,4/7/2021,5/2/2021,6/4/2021,7/22/2022,8/16/2022,25,58,413,25,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00035,G06,G,6,26,C1,C,0.176,0.560407866,4/7/2021,5/2/2021,6/4/2021,7/22/2022,8/16/2022,25,58,413,25,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00043,D06,D,6,P11,C1,C,0.176,0.560407866,4/7/2021,5/2/2021,6/4/2021,9/12/2022,10/18/2022,25,58,465,36,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00053,G06,G,6,12,C1,C,0.176,0.560407866,3/28/2021,4/26/2021,6/3/2021,11/7/2022,12/29/2022,29,67,522,52,NA,Rht-D1b,NA,,
HT080125LU,P00050,F05,F,5,26,T1,T,0.176,0.560407866,4/7/2021,5/3/2021,6/9/2021,9/27/2022,11/21/2022,26,63,475,55,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00042,H06,H,6,P11,T3,T,0.176,0.560407866,4/12/2021,5/10/2021,6/17/2021,8/22/2022,10/18/2022,28,66,431,57,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00042,H05,H,5,P11,T3,T,0.176,0.560407866,4/12/2021,5/10/2021,6/17/2021,8/22/2022,10/18/2022,28,66,431,57,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00046,E12,E,12,5,T2,T,0.176,0.560407866,4/4/2021,4/28/2021,6/7/2021,9/12/2022,11/21/2022,24,64,462,70,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00045,A04,A,4,15,C1,C,0.176,0.560407866,4/14/2021,5/2/2021,6/7/2021,9/8/2022,11/21/2022,18,54,458,74,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00047,D08,D,8,P11,T3,T,0.176,0.560407866,4/7/2021,5/3/2021,6/9/2021,8/29/2022,11/21/2022,26,63,446,84,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00040,A03,A,3,13,C2,C,0.176,0.560407866,4/22/2021,5/11/2021,6/14/2021,NA,10/18/2022,19,53,NA,NA,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00039,D06,D,6,P2,C1,C,0.177,0.561467241,4/9/2021,5/2/2021,6/7/2021,8/17/2022,8/30/2022,23,59,436,13,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00041,H03,H,3,P2,T2,T,0.177,0.561467241,3/25/2021,4/23/2021,6/3/2021,9/27/2022,10/18/2022,29,70,481,21,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00049,D06,D,6,34,C1,C,0.177,0.561467241,4/5/2021,4/26/2021,6/3/2021,10/31/2022,11/21/2022,21,59,515,21,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00041,D08,D,8,P11,C2,C,0.177,0.561467241,4/6/2021,5/2/2021,6/4/2021,9/6/2022,10/18/2022,26,59,459,42,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00048,B09,B,9,30,C1,C,0.177,0.561467241,4/1/2021,4/21/2021,6/3/2021,9/15/2022,11/21/2022,20,63,469,67,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00048,C05,C,5,31,C3,C,0.177,0.561467241,3/27/2021,4/19/2021,6/2/2021,9/15/2022,11/21/2022,23,67,470,67,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00048,G05,G,5,31,C3,C,0.177,0.561467241,3/27/2021,4/19/2021,6/2/2021,9/15/2022,11/21/2022,23,67,470,67,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00040,A11,A,11,38,T2,T,0.177,0.561467241,4/9/2021,5/2/2021,6/9/2021,7/13/2022,10/18/2022,23,61,399,97,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00031,D01,D,1,P11,C2,C,0.177,0.561467241,4/16/2021,5/10/2021,6/14/2021,NA,8/2/2022,24,59,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00030,E03,E,3,44,T3,T,0.178,0.562522633,5/7/2021,5/21/2021,6/30/2021,7/18/2022,8/2/2022,14,54,383,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00030,C08,C,8,38,T1,T,0.178,0.562522633,4/16/2021,5/2/2021,6/9/2021,7/18/2022,8/2/2022,16,54,404,15,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00029,C11,C,11,25,C3,C,0.178,0.562522633,4/28/2021,5/17/2021,6/17/2021,7/13/2022,8/2/2022,19,50,391,20,Rht-B1a,Het,semi-dwarf D,,
HT080125LU,P00050,A04,A,4,7,T1,T,0.178,0.562522633,3/30/2021,4/23/2021,6/3/2021,10/31/2022,11/21/2022,24,65,515,21,Rht-B1b,Rht-D1a,semi-dwarf B,,
HT080125LU,P00038,F10,F,10,38,C2,C,0.178,0.562522633,4/9/2021,5/4/2021,6/7/2021,7/22/2022,8/30/2022,25,59,410,39,Rht-B1a,Rht-D1b,semi-dwarf D,,
HT080125LU,P00049,G03,G,3,35,C2,C,0.178,0.562522633,3/31/2021,4/22/2021,6/3/2021,9/20/2022,11/21/2022,22,64,474,62,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00043,C06,C,6,8,C3,C,0.178,0.562522633,4/23/2021,5/15/2021,6/17/2021,8/8/2022,10/18/2022,22,55,417,71,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00045,C12,C,12,25,C2,C,0.178,0.562522633,4/23/2021,5/14/2021,6/17/2021,9/9/2022,11/21/2022,21,55,449,73,Rht-B1a,Het,semi-dwarf D,,
HT080125LU,P00053,G09,G,9,12,C1,C,0.179,0.563574079,3/28/2021,4/26/2021,6/3/2021,11/7/2022,12/29/2022,29,67,522,52,NA,Rht-D1b,NA,,
HT080125LU,P00042,B11,B,11,41,C3,C,0.179,0.563574079,4/8/2021,4/30/2021,6/4/2021,8/22/2022,10/18/2022,22,57,444,57,Rht-B1a,Rht-D1a,tall,,
HT080125LU,P00049,B11,B,11,35,C2,C,0.179,0.563574079,3/31/2021,4/22/2021,6/3/2021,9/20/2022,11/21/2022,22,64,474,62,Rht-B1a,Rht-D1a,tall,,
